EQUIP_ID,YEAR,MAKE,MODEL,DESCRIPTION,DEPT,SALE_PRICE,SALE_DATE,SOLD_BY,VIN,Equipment Type
37104,2003,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE TRAINING,SPD,4950,2017-11-02T00:00:01.000,BIDADOO ONLINE AUCTION,1HD1FHW1X3Y714384,MOTORCYCLE - PATROL
35974,2003,JOHN DEERE,260,SKID STEER LOADER 8000 LB,DPR,16535,2016-08-24T00:00:01.000,BIDADOO ONLINE AUCTION,T00260A912682,LOADER - SKID STEER
E0491,2001,TORO,DINGO 320D,COMPACT UTILITY LOADER - DIGGER,SDOT,14500,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,210000142,DIGGER
33190,2003,EXISS,SS400,HORSE TRAILER - 10000 GVWR,SPD,7350,2019-08-20T00:00:01.000,BIDADOO ONLINE AUCTION,4LAAH222132024013,TRAILER - HORSE
33774,2003,FORD,E250,VAN - FULL SIZE - CARGO,SFD,3550,2016-09-28T00:00:01.000,BIDADOO ONLINE AUCTION,1FTSE34S73HB28006,VAN
25599,2002,PETERBILT,330,TRUCK - DUMP - SANDER - PLOW - CLASS 6,SDOT,36463,2017-06-29T00:00:01.000,BIDADOO ONLINE AUCTION,2NPNHD8X93H802974,TRUCK - DUMP TRUCK
25503,2002,JOHN DEERE,624H,WHEEL LOADER - 29000 LB,SDOT,50000,2017-06-23T00:00:01.000,MURPHYS AUCTION,DW624HX583165,LOADER - WHEEL
37013,2003,KOMATSU,FG30HT12,FORKLIFT - 6000 LB LIFT,CEN,12100,2018-05-09T00:00:01.000,BIDADOO ONLINE AUCTION,564350A,FORKLIFT
37014,2003,KOMATSU,FG30HT12,FORKLIFT - 6000 LB LIFT,CEN,11301,2018-04-05T00:00:01.000,BIDADOO ONLINE AUCTION,564351A,FORKLIFT
37015,2003,KOMATSU,FG30HT12,FORKLIFT - 6000 LB LIFT,CEN,11050,2018-03-07T00:00:01.000,MURPHYS AUCTION,564349A,FORKLIFT
37009,2003,KOMATSU,FG40Z-T,FORKLIFT - 8000 LB LIFT,FAS,11600,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,103581A,FORKLIFT
31746,2012,GOOD EARTH ENERGY CONSV INC,FIREFLY,PEO SCOOTER ELECTRIC,SPD,351,2019-09-03T00:00:01.000,MURPHYS AUCTION,1G9A00358C1429001,SCOOTER - ELECTRIC
31747,2012,GOOD EARTH ENERGY CONSV INC,FIREFLY,PEO SCOOTER ELECTRIC,SPD,401,2019-09-03T00:00:01.000,MURPHYS AUCTION,1G9A0035XC1429002,SCOOTER - ELECTRIC
25502,2002,JOHN DEERE,624H,WHEEL LOADER - 29000 LB,SDOT,57000,2017-06-23T00:00:01.000,MURPHYS AUCTION,DW624HX583162,LOADER - WHEEL
25589,2002,PETERBILT,330,TRUCK - DUMPING FLATBED - CLASS 6,SDOT,29850,2018-03-07T00:00:01.000,MURPHYS AUCTION,2NPNHD6X33M802651,TRUCK - DUMPING FLATBED
25588,2002,PETERBILT,330,TRUCK - DUMPING FLATBED - CLASS 6,SDOT,15700,2017-03-03T00:00:01.000,BIDADOO ONLINE AUCTION,2NPNHD6X93M802654,TRUCK - DUMPING FLATBED
38259,2003,GO-4,INTERCEPTOR II,PEO SCOOTER TRAINING,SPD,2001,2018-02-15T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH5553P044147,SCOOTER
55302,2005,DODGE,CARAVAN,VAN - MINIVAN - 8 PASSENGER,SFD,3150,2018-08-16T00:00:01.000,BIDADOO ONLINE AUCTION,1D4GP24R55B323392,VAN - MINIVAN
35920,2003,OLYMPIC,OM6T-1E,TRAILER - 7800 LB GVWR,DPR,2393,2019-05-02T00:00:01.000,BIDADOO ONLINE AUCTION,1C9TF14293T879363,TRAILER
38203,2003,OLYMPIC,OM10-2E,TRAILER - 50000 LB GVWR,DPR,20100,2019-05-02T00:00:01.000,BIDADOO ONLINE AUCTION,1C9TF36303T879365,TRAILER
35564,2003,PETERBILT,330,TRUCK DUMP SANDER PLOW SLURRY,SDOT,34550,2017-08-21T00:00:01.000,BIDADOO ONLINE AUCTION,2NPNHD8X13M808087,TRUCK - DUMP TRUCK
33674,2003,FORD,F450,PICKUP - DUMP BODY - CRANE - CLASS 4,SPU,11250,2018-12-27T00:00:01.000,MURPHYS AUCTION,1FDXF46P23ED28760,TRUCK - DUMP TRUCK
25500,2002,JOHN DEERE,624H,WHEEL LOADER - 29000 LB,SDOT,57500,2017-06-23T00:00:01.000,MURPHYS AUCTION,DW624HX583219,LOADER - WHEEL
88312,2008,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,900,2017-06-23T00:00:01.000,MURPHYS AUCTION,2W9MPH6138S044597,SCOOTER
35574,2003,PETERBILT,330,TRUCK - DUMP - SANDER - PLOW - CLASS 8,SDOT,33750,2017-08-04T00:00:01.000,BIDADOO ONLINE AUCTION,2NPNHD8X33M808088,TRUCK - DUMP TRUCK
35586,2003,PETERBILT,330,TRUCK - DUMPING FLATBED - CLASS 6,SDOT,30100,2017-03-13T00:00:01.000,MURPHYS AUCTION,2NPNHD6X13M808089,TRUCK - DUMPING FLATBED
13048,2001,FORD,F350,PICKUP - SERVICE BODY,FAS,8400,2018-11-08T00:00:01.000,BIDADOO ONLINE AUCTION,1FDSF34L91ED85880,TRUCK - LIGHT
25086,2002,GMC,T6500,TRUCK - MOVING - CLASS 6,FAS,15154,2016-04-19T00:00:01.000,BIDADOO ONLINE AUCTION,1GDJ7C1C52J502750,TRUCK - HEAVY
25587,2002,PETERBILT,330,TRUCK - DUMPING FLATBED CRANE CLASS 6,SDOT,17600,2017-03-03T00:00:01.000,BIDADOO ONLINE AUCTION,2NPNHD6X13M802650,TRUCK - DUMPING FLATBED
7220,2000,INGERSOLL RAND,P185WJDU,AIR COMPRESSOR - TRAILER MOUNTED,SDOT,4550,2019-01-25T00:00:01.000,BIDADOO ONLINE AUCTION,1T9EU12121W713002,COMPRESSOR
25511,2002,PETERBILT,330,TRUCK - DUMPING FLATBED - CLASS 6,SDOT,19100,2017-03-03T00:00:01.000,BIDADOO ONLINE AUCTION,2NPNHD6X53M802652,TRUCK - DUMPING FLATBED
16407,2001,GMC,T8500,TRUCK - SERVICE BODY - CLASS 8,SPU,15850,2019-08-01T00:00:01.000,BIDADOO ONLINE AUCTION,1GDP7C1CX1J509928,TRUCK - HEAVY
25597,2002,PETERBILT,330,TRUCK TENCO DUMP PLOW SPREADER,SDOT,24000,2017-03-31T00:00:01.000,BIDADOO ONLINE AUCTION,2NPNHD8XX3M802224,TRUCK - DUMP TRUCK
35353,2003,AMERICAN LAFRANCE,PUMPER,PUMPER - TOP MOUNTED CONTROLS,SFD,4550,2018-10-05T00:00:01.000,BIDADOO ONLINE AUCTION,4Z3AADANX3RL78365,FIRE - PUMPER
33138,2003,CHEVROLET,S10,COMPACT PICKUP,SPD,4200,2017-10-25T00:00:01.000,MURPHYS AUCTION,1GCCS19X838237967,TRUCK - LIGHT
34664,2003,FORD,F250,PICKUP - 4X4,SPU,6200,2016-01-06T00:00:01.000,BIDADOO ONLINE AUCTION,1FTNX21L03EC86994,TRUCK - LIGHT
80422,2002,CHEVROLET,BLAZER,SUV - FULL SIZE - 4WD,SFD,3051,2017-11-20T00:00:01.000,BIDADOO ONLINE AUCTION,1GNDT13W42K203681,SUV - MED
51593,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,3600,2016-10-21T00:00:01.000,MURPHYS AUCTION,1FAFP34NX5W290674,SEDAN - SML
53427,2005,CHEVROLET,TAHOE,SUV FULLSIZE,SDOT,4765.67,2016-10-21T00:00:01.000,MURPHYS AUCTION,1GNEC13Z75R229329,SUV - LRG
53543,2005,CHEVROLET,TAHOE,FULLSIZE SUV,SDOT,4250,2016-02-16T00:00:01.000,BIDADOO ONLINE AUCTION,1GNEC13Z75R224521,SUV - LRG
51331,2005,JEEP,LIBERTY,COMPACT SUV - 4X4,SPU,6155,2016-02-03T00:00:01.000,BIDADOO ONLINE AUCTION,1J4GL48K55W636513,SUV - SML
73375,2007,FORD,F150,PICKUP,DPR,6800,2017-11-02T00:00:01.000,BIDADOO ONLINE AUCTION,1FTVX12547NA46170,TRUCK - LIGHT
53202,2005,CHEVROLET,EXPRESS,PASSENGER VAN,SPD,11377,2016-04-19T00:00:01.000,BIDADOO ONLINE AUCTION,1GAHG39U651221151,VAN
63367,2006,FORD,F350,PICKUP,DPR,8800,2017-04-28T00:00:01.000,BIDADOO ONLINE AUCTION,1FTWX30596ED68076,TRUCK - LIGHT
63952,2006,FORD,F350,PICKUP - SERVICE BODY,DPR,13401,2016-07-27T00:00:01.000,BIDADOO ONLINE AUCTION,1FDSX34P56ED68078,TRUCK - LIGHT
63933,2006,FORD,F350,PICKUP - SERVICE BODY,DPR,15100,2016-10-25T00:00:01.000,BIDADOO ONLINE AUCTION,1FDSX34P76ED68079,TRUCK - LIGHT
64678,2006,FORD,F250,PICKUP - 4X4,SPU,9905,2017-04-12T00:00:01.000,BIDADOO ONLINE AUCTION,1FTSX21516ED68080,TRUCK - LIGHT
64597,2006,FORD,F250,PICKUP - 4X4,SPU,4800,2017-03-13T00:00:01.000,MURPHYS AUCTION,1FTSX21536ED68081,TRUCK - LIGHT
53476,2005,FORD,F350,PICKUP - DUMP BODY,SPU,10400,2019-01-25T00:00:01.000,BIDADOO ONLINE AUCTION,1FTWX32P45EC98354,TRUCK - LIGHT
51423,2005,JEEP,LIBERTY,COMPACT SUV,SPU,3838.89,2018-05-14T00:00:01.000,BIDADOO ONLINE AUCTION,1J4GK48K15W636804,SUV - SML
51802,2005,FORD,FOCUS,SEDAN - SUBCOMPACT,SFD,4101,2018-10-05T00:00:01.000,BIDADOO ONLINE AUCTION,1FAFP34N15W298291,SEDAN - SML
53036,2005,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,7500,2016-11-01T00:00:01.000,BIDADOO ONLINE AUCTION,1GAHG39U351223343,VAN
64608,2006,FORD,F250,PICKUP - 4X4,SPU,12300,2018-10-05T00:00:01.000,BIDADOO ONLINE AUCTION,1FTSX21576ED68083,TRUCK - LIGHT
59868,2005,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC TRAINING,SPD,2100,2016-02-22T00:00:01.000,MURPHYS AUCTION,2FAFP71W95X154058,SEDAN - PATROL
37101,2003,HARLEY-DAVIDSON,FLHPI ROAD KING,POLICE MOTORCYCLE TRAINING,SPD,5849,2017-11-02T00:00:01.000,BIDADOO ONLINE AUCTION,1HD1FHW113Y714094,MOTORCYCLE - PATROL
E1506,2006,NATIONAL,ARROWBOARD TRAILER,TRAILER MOUNTED ARROWBOARD,SDOT,225,2019-10-28T00:00:01.000,BIDADOO ONLINE AUCTION,5HJ3V10176S011642,TRAILER - ARROW BOARD
51409,2005,JEEP,LIBERTY,COMPACT SUV,SPU,6100,2016-01-06T00:00:01.000,BIDADOO ONLINE AUCTION,1J4GK48K55W636806,SUV - SML
53515,2005,DODGE,CARAVAN,PASSENGER MINIVAN,SDOT,4424.85,2016-02-03T00:00:01.000,BIDADOO ONLINE AUCTION,1D4GP24RX5B334646,VAN - MINIVAN
51720,2005,CHEVROLET,IMPALA,PEO MIDSIZE SEDAN,SPD,3400,2017-02-01T00:00:01.000,BIDADOO ONLINE AUCTION,2G1WF52KX59317701,SEDAN - MED
51765,2005,FORD,CROWN VICTORIA,SEDAN - FULL SIZE,SFD,6700,2016-10-12T00:00:01.000,BIDADOO ONLINE AUCTION,2FAHP74W05X178513,SEDAN - LRG
55560,2005,TRAILKING,TK110FA,TRAILER - LOWBOY - 100000 LB GVWR,SDOT,0,2018-03-13T00:00:01.000,OTHER SURPLUS METHOD,1TKA048336M103854,TRAILER
51594,2005,FORD,FOCUS,PEO SUBCOMPACT SEDAN,SPD,2625,2018-05-02T00:00:01.000,MURPHYS AUCTION,1FAFP34N25W290670,SEDAN - SML
51597,2005,FORD,FOCUS,PEO SUBCOMPACT SEDAN,SPD,1981,2018-05-14T00:00:01.000,BIDADOO ONLINE AUCTION,1FAFP34N65W290669,SEDAN - SML
51602,2005,FORD,FOCUS,PEO SUBCOMPACT SEDAN,SPD,2130,2018-05-02T00:00:01.000,BIDADOO ONLINE AUCTION,1FAFP34N45W290671,SEDAN - SML
51606,2005,FORD,FOCUS,PEO SUBCOMPACT SEDAN,SPD,2125,2018-05-02T00:00:01.000,MURPHYS AUCTION,1FAFP34N45W290668,SEDAN - SML
58272,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,3000,2016-02-22T00:00:01.000,MURPHYS AUCTION,2W9MPH5505P044107,SCOOTER
P0502,2004,OLYMPIC,TRAILER,TRAILER - TILT DECK - 5200 LB GVWR,DPR,2050,2018-08-16T00:00:01.000,BIDADOO ONLINE AUCTION,1C9TF12104T997017,TRAILER
53127,2005,DODGE,CARAVAN,MINIVAN PASSENGER,FAS,4651,2016-02-25T00:00:01.000,BIDADOO ONLINE AUCTION,1D4GP24R55B3811793,VAN - MINIVAN
51299,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,HSD,7700,2016-01-28T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22UX53084171,SEDAN - SML - HYBRID
51904,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,HSD,7300,2016-03-01T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U653083664,SEDAN - SML - HYBRID
51263,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,5326,2018-06-20T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U753083141,SEDAN - SML - HYBRID
51264,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,6775,2018-01-25T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U553081937,SEDAN - SML - HYBRID
E1507,2006,NATIONAL,ARROWBOARD TRAILER,TRAILER MOUNTED ARROWBOARD,SDOT,400,2019-10-07T00:00:01.000,BIDADOO ONLINE AUCTION,5HJ3V10146S011646,TRAILER - ARROW BOARD
51624,2005,JEEP,LIBERTY,COMPACT SUV - 4X4,SDOT,4200,2017-03-13T00:00:01.000,MURPHYS AUCTION,1J4GL48K75W681257,SUV - SML
43629,2004,FORD,F450,PICKUP - SERVICE BODY - CLASS 4,SPU,6281,2016-01-06T00:00:01.000,BIDADOO ONLINE AUCTION,1FDXF46P54EC05763,TRUCK - HEAVY
51721,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,1825,2017-03-13T00:00:01.000,MURPHYS AUCTION,2G1WF52K159320308,SEDAN - MED
58060,2005,BRUSH BANDIT,250XP,CHIPPER - 12 IN,DPR,20190,2016-10-20T00:00:01.000,BIDADOO ONLINE AUCTION,20300,CHIPPER
51611,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,2569.99,2018-02-15T00:00:01.000,BIDADOO ONLINE AUCTION,1FAFP34N35W290676,SEDAN - SML
51617,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,3600,2016-10-21T00:00:01.000,MURPHYS AUCTION,1FAFP34N65W290672,SEDAN - SML
51619,2005,FORD,FOCUS,SEDAN SUBCOMPACT,SPD,2600,2018-12-13T00:00:01.000,BIDADOO ONLINE AUCTION,1FAFP34N15W290675,SEDAN - SML
53607,2005,FORD,RANGER,COMPACT PICKUP,SDOT,6100,2017-10-25T00:00:01.000,MURPHYS AUCTION,1FTZR14E95PA84410,TRUCK - LIGHT
51455,2005,JEEP,LIBERTY,COMPACT SUV,SDCI,2950,2017-10-25T00:00:01.000,MURPHYS AUCTION,1J4GK48K95W686771,SUV - SML
55871,2005,PETERBILT,330,TRUCK - AERIAL LIFT - 55` TELELECT,DPR,24033,2018-11-08T00:00:01.000,BIDADOO ONLINE AUCTION,2NPLHD8X36M645664,TRUCK - AERIAL - BUCKET
53658,2005,PETERBILT,330,TRUCK - CHIP DUMP - CLASS 7,DPR,32250,2018-12-27T00:00:01.000,MURPHYS AUCTION,2NPLHD8X56M645665,TRUCK - DUMP TRUCK
55620,2005,PETERBILT,335,TRUCK - POTHOLE PATCH - PLOW - CLASS 7,SDOT,16745,2016-10-06T00:00:01.000,BIDADOO ONLINE AUCTION,2NPLHD7X26M633670,TRUCK - POTHOLE PATCH TRUCK
52231,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,7200,2016-03-01T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U553081730,SEDAN - SML - HYBRID
51552,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,4551,2018-05-09T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U553082702,SEDAN - SML - HYBRID
51664,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,6250,2018-08-22T00:00:01.000,MURPHYS AUCTION,JTDKB22U253082222,SEDAN - SML - HYBRID
51645,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,6100,2017-03-13T00:00:01.000,MURPHYS AUCTION,JTDKB22U153084205,SEDAN - SML - HYBRID
53611,2005,FORD,RANGER,COMPACT PICKUP,SDOT,510,2016-10-21T00:00:01.000,MURPHYS AUCTION,1FTZR14U25PA91061,TRUCK - LIGHT
57010,2005,JOHN DEERE,6320,TRACTOR - FLAIL MOWER,SDOT,27000,2018-12-27T00:00:01.000,MURPHYS AUCTION,L06320H 463215,TRACTOR - MOWER
57011,2005,JOHN DEERE,6320,TRACTOR - FLAIL MOWER,SDOT,23000,2018-10-30T00:00:01.000,MURPHYS AUCTION,L06320H 463101,TRACTOR - MOWER
58274,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,2800,2016-02-22T00:00:01.000,MURPHYS AUCTION,2W9MPH5505P044110,SCOOTER
58279,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,2301,2016-04-26T00:00:01.000,MURPHYS AUCTION,2W9MPH5575P044105,SCOOTER
88314,2008,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,2650,2017-08-04T00:00:01.000,BIDADOO ONLINE AUCTION,2W9MPH6168S044609,SCOOTER
79950,2007,FORD,CROWN VICTORIA,PATROL CAR,SPD,1789,2017-12-21T00:00:01.000,MURPHYS AUCTION,2FAHP71W47X141777,SEDAN - PATROL
51540,2005,DODGE,STRATUS,MIDSIZE SEDAN,SDOT,2850,2016-03-23T00:00:01.000,BIDADOO ONLINE AUCTION,1B3EL46T95N645215,SEDAN - MED
43641,2004,FORD,F450,PICKUP - FLATBED - CLASS 4,SDOT,7100,2018-12-27T00:00:01.000,MURPHYS AUCTION,1FDXF46P04ED47776,TRUCK - FLATBED
57025,2005,JOHN DEERE,6320,TRACTOR - FLAIL MOWER,SDOT,23500,2018-10-30T00:00:01.000,MURPHYS AUCTION,LO6320H 463289,TRACTOR - MOWER
51723,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,1525,2017-03-13T00:00:01.000,MURPHYS AUCTION,2G1WF52K259365032,SEDAN - MED
54541,2005,FORD,F250,PICKUP,SPU,8100,2017-03-31T00:00:01.000,BIDADOO ONLINE AUCTION,1FTNX20515EC43416,TRUCK - LIGHT
53943,2005,FORD,F350,PICKUP,DPR,7750,2016-12-08T00:00:01.000,MURPHYS AUCTION,1FTWW31565ED37092,TRUCK - LIGHT
58035,2005,TORO,328-D 4WD,"MOWER - 72"" ROTARY",DPR,3209.99,2016-02-25T00:00:01.000,BIDADOO ONLINE AUCTION,30626-250000415,MOWER
59850,2005,CHEVROLET,TAHOE,FULLSIZE SUV,SPD,2825,2017-03-13T00:00:01.000,MURPHYS AUCTION,1GNEC13Z05R244819,SUV - LRG
51334,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPU,8200,2016-01-06T00:00:01.000,BIDADOO ONLINE AUCTION,JTDKB22U553083591,SEDAN - SML - HYBRID
59851,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,1100,2016-10-12T00:00:01.000,BIDADOO ONLINE AUCTION,2FAFP71W65X166376,SEDAN - PATROL
59852,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,2650,2017-01-05T00:00:01.000,BIDADOO ONLINE AUCTION,2FAFP71W95X166372,SEDAN - PATROL
59853,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,1700,2017-03-03T00:00:01.000,BIDADOO ONLINE AUCTION,2FAFP71W85X166377,SEDAN - PATROL
35699,2003,BLAW-KNOX,PF5510,ASPHALT PAVER - 16`,SDOT,17000,2017-06-29T00:00:01.000,BIDADOO ONLINE AUCTION,551035-05,PAVER
73795,2007,FORD,F150,PICKUP,DPR,8213.91,2017-08-21T00:00:01.000,BIDADOO ONLINE AUCTION,1FTVX12587NA46169,TRUCK - LIGHT
43626,2004,FORD,F450,PICKUP - SERVICE BODY - CLASS 4,SPU,6301,2016-06-14T00:00:01.000,BIDADOO ONLINE AUCTION,1FDXF46PX4ED18687,TRUCK - HEAVY
51803,2005,JEEP,LIBERTY,SUV - COMPACT - 4WD,SFD,4100,2017-12-12T00:00:01.000,BIDADOO ONLINE AUCTION,1J4GK48K05W686772,SUV - SML
51808,2005,JEEP,LIBERTY,SUV - COMPACT - 4WD,SFD,4800,2016-09-21T00:00:01.000,BIDADOO ONLINE AUCTION,1J4GK48K25W686773,SUV - SML
53217,2005,CHEVROLET,EXPRESS ACCESS CG23405,CARGO VAN - PRISONER,SPD,7000,2019-07-02T00:00:01.000,MURPHYS AUCTION,1GCGG25V951254446,VAN
54629,2005,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,8700,2018-12-27T00:00:01.000,MURPHYS AUCTION,1GCDT136258257782,TRUCK - LIGHT
54646,2005,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,3400,2018-05-02T00:00:01.000,MURPHYS AUCTION,1GCDT196658255783,TRUCK - LIGHT
53900,2005,FORD,F250,PICKUP,DPR,14410,2016-10-20T00:00:01.000,BIDADOO ONLINE AUCTION,1FTNF21515EC43417,TRUCK - LIGHT
54670,2005,FORD,F250,PICKUP - 4X4,SPU,7000,2017-03-13T00:00:01.000,MURPHYS AUCTION,1FTSX21535EC43421,TRUCK - LIGHT
73995,2007,FORD,F150,PICKUP - DUMPING FLATBED,DPR,10955,2017-08-21T00:00:01.000,BIDADOO ONLINE AUCTION,1FTRX12W67FA78042,TRUCK - LIGHT
G95401,2010,KENWORTH,T800B,SOLID WASTE CLASS 8,SPU,55400,2019-10-07T00:00:01.000,BIDADOO ONLINE AUCTION,1XKDPBEX0AJ266258,TRUCK - HEAVY
51007,2005,FORD,FOCUS,SUBCOMPACT SEDAN,DPR,4577.77,2017-02-01T00:00:01.000,BIDADOO ONLINE AUCTION,1FAFP34N25W298283,SEDAN - SML
51259,2005,FORD,FOCUS,SUBCOMPACT SEDAN,HSD,4150,2016-01-28T00:00:01.000,BIDADOO ONLINE AUCTION,1FAFP34NX5W298290,SEDAN - SML
59856,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,1825,2017-04-18T00:00:01.000,BIDADOO ONLINE AUCTION,2FAFP71W15X166379,SEDAN - PATROL
59859,2005,FORD,CROWN VICTORIA,SEDAN - PATROL - K9 - SPARE,SPD,87.53,2016-08-31T00:00:01.000,OTHER SURPLUS METHOD,2FAFP71W65X154051,SEDAN - PATROL
35346,2000,EMERGENCY ONE,CYCLONE II,AERIAL - REAR MOUNT,SFD,8000,2018-10-05T00:00:01.000,BIDADOO ONLINE AUCTION,4EN3ABA88Y1002479,FIRE - LADDER TRUCK
54653,2005,FORD,F250,PICKUP - 4X4,SPU,9500,2016-02-03T00:00:01.000,BIDADOO ONLINE AUCTION,1FTSX21515EC43420,TRUCK - LIGHT
53727,2005,FORD,F350,PICKUP - DUMPING FLATBED,DPR,13565,2017-06-29T00:00:01.000,BIDADOO ONLINE AUCTION,1FTWW30YX5EC43423,TRUCK - LIGHT
73022,2007,DODGE,GRAND CARAVAN,PASSENGER MINIVAN,FAS,6700,2018-10-30T00:00:01.000,MURPHYS AUCTION,1D4GP24E77B195835,VAN - MINIVAN
83956,2008,FORD,F250,PICKUP,DPR,3950,2017-10-25T00:00:01.000,MURPHYS AUCTION,1FTSX20508EA18668,TRUCK - LIGHT
83792,2008,FORD,F350,PICKUP,DPR,8350,2017-10-02T00:00:01.000,BIDADOO ONLINE AUCTION,1FTWX30548EA09267,TRUCK - LIGHT
53440,2005,CHEVROLET,EXPRESS ACCESS CG23405,CARGO VAN - PRISONER,SPD,9900,2018-05-02T00:00:01.000,MURPHYS AUCTION,1GCGG25V151254490,VAN
56560,2005,TRAILKING,TKT50,TRAILER - TILT DECK - 60000 LB GVWR,SPU,24800,2016-02-05T00:00:01.000,BIDADOO ONLINE AUCTION,1TKC028346M082994,TRAILER
51261,2005,FORD,FOCUS,SUBCOMPACT SEDAN,HSD,4860,2016-01-28T00:00:01.000,BIDADOO ONLINE AUCTION,1FAFP34N95W298281,SEDAN - SML
51157,2005,FORD,FOCUS,PEO SUBCOMPACT SEDAN,SPD,2500,2016-03-23T00:00:01.000,BIDADOO ONLINE AUCTION,1FAFP34N65W298285,SEDAN - SML
59845,2005,FORD,CROWN VICTORIA,PATROL CAR - IN EVIDENCE WAREHOUSE,SPD,106.7,2016-06-28T00:00:01.000,OTHER SURPLUS METHOD,2FAFP71W05X154028,SEDAN - PATROL
73803,2007,FORD,RANGER,COMPACT PICKUP,DPR,6200,2018-05-14T00:00:01.000,BIDADOO ONLINE AUCTION,1FTZR14U57PA90621,TRUCK - LIGHT
74607,2007,FORD,RANGER,COMPACT PICKUP,SPU,7104,2016-03-01T00:00:01.000,BIDADOO ONLINE AUCTION,1FTZR14U57PA90618,TRUCK - LIGHT
31651,2011,CHEVROLET,TAHOE,FULLSIZE SUV - 4X4 - LIEUT CAR,SPD,3700,2016-04-26T00:00:01.000,MURPHYS AUCTION,1GNSK2E08BR377351,SUV - LRG
74645,2007,FORD,F350,PICKUP,CEN,15245,2018-06-25T00:00:01.000,MURPHYS AUCTION,1FTWF30P67EA64239,TRUCK - LIGHT
70471,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,3550,2018-11-08T00:00:01.000,BIDADOO ONLINE AUCTION,2G1WS58R279400199,SEDAN - MED
EG0001,1995,CATERPILLAR,938F,SOLID WASTE WHEEL LOADER,SPU,17277,2018-08-22T00:00:01.000,BIDADOO ONLINE AUCTION,1KM01226,LOADER - WHEEL
63516,2006,CHEVROLET,EXPRESS,VAN CARGO,SPU,12800,2018-05-02T00:00:01.000,MURPHYS AUCTION,1GCHG35U861233445,VAN
84724,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,6010,2019-09-17T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU59HX8KA50567,SUV - SML - HYBRID
84725,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,4576,2019-08-20T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU59H08KA50562,SUV - SML - HYBRID
63160,2006,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPD,6805,2017-03-03T00:00:01.000,BIDADOO ONLINE AUCTION,1FMCU96H56KD37081,SUV - MED - HYBRID
63205,2006,FORD,ESCAPE HYBRID,SUV COMPACT 4X4 HYBRID,FAS,3050,2018-08-22T00:00:01.000,MURPHYS AUCTION,1FMYU96H66KD37080,SUV - SML - HYBRID
P0603,2006,MANNS,TRAILER,TRAILER - WATER TANK - 3500 LB GVWR,DPR,2385,2016-07-27T00:00:01.000,BIDADOO ONLINE AUCTION,TL-1445,TRAILER
